Time,Phase_flat,Phase_raw,Amplitude,Phase_angle
2024-04-27 07:47:15,-216647.517462444,-216647.515497103,89.1250938133746,2.99511441514977
2024-04-27 07:47:30,-216638.584352141,-216638.587090679,79.4328234724281,-0.638145895672881
2024-04-27 07:47:45,-216692.977582773,-216692.974342751,89.1250938133745,1.51729123670484
2024-04-27 07:48:00,-216659.985195656,-216659.987620537,79.4328234724281,3.09375181789731
2024-04-27 07:48:15,-216671.794756302,-216671.793724799,89.1250938133745,-2.43262352157535
2024-04-27 07:48:30,-216687.181737789,-216687.181246146,89.1250938133745,1.0299509131549
2024-04-27 07:48:45,-216690.541006777,-216690.543378151,39.8107170553497,-2.32931807439643
2024-04-27 07:49:00,-216712.899213566,-216712.89769534,79.4328234724281,0.445216365167127
2024-04-27 07:49:15,-216706.628221442,-216706.621421591,89.1250938133745,0.433023182266104
2024-04-27 07:49:30,-216716.037002577,-216716.071331602,63.0957344480193,-2.69257264571804
2024-04-27 07:49:45,-216709.449768695,-216709.316907515,79.4328234724281,-2.38852407084946
2024-04-27 07:50:00,-216731.678849895,-216732.175136178,70.7945784384138,0.515135957287605
2024-04-27 07:50:15,-216775.244092996,-216773.399114683,70.7945784384138,0.932190006739037
2024-04-27 07:50:30,-216763.115783254,-216769.996393451,100,0.494129135014747
2024-04-27 07:50:45,-216781.14804416,-216755.439006938,112.201845430196,1.31142415034031
2024-04-27 07:51:00,-216665.643914967,-216761.718673434,63.0957344480193,-2.56496749319264
2024-04-27 07:51:15,-217116.825446013,-216757.873363888,112.201845430196,-1.35715642257588
2024-04-27 07:51:30,-215471.533623809,-216812.499376832,100,-2.25988469969777
2024-04-27 07:51:45,-221824.203469788,-216815.546721759,70.7945784384138,-2.62938511977796
2024-04-27 07:52:00,-206494.017108104,-216836.991233421,100,2.86801235297605
2024-04-27 07:53:00,-816505.599516734,-826873.101666752,70.7945784384138,0.614336560427066
2024-04-27 07:53:15,-221845.319668341,-216825.948912084,70.7945784384138,1.38715755576053
2024-04-27 07:53:30,-215630.215106163,-216974.049119235,89.1250938133745,2.42145093322901
2024-04-27 07:53:45,-217266.401200128,-216906.675277212,79.4328234724281,-0.136463164837999
2024-04-27 07:54:00,-216837.724241194,-216934.018945475,100,1.28389488112125
2024-04-27 07:54:15,-216998.943636325,-216973.163944223,100,-2.85586757128045
2024-04-27 07:54:30,-216935.824691399,-216942.727440658,112.201845430196,-2.56877571659788
2024-04-27 07:54:45,-216978.298003655,-216976.450050392,89.1250938133746,-1.05979082247093
2024-04-27 07:55:00,-217025.261146668,-217025.756969599,112.201845430196,2.24254862218832
2024-04-27 07:55:15,-217036.844149351,-217036.708561564,112.201845430196,-3.05726875323273
2024-04-27 07:55:30,-217039.195288647,-217039.234401873,100,0.874777257664076
2024-04-27 07:55:45,-217076.091592617,-217076.079000679,100,1.67758513060771
2024-04-27 07:56:00,-217076.438958372,-217076.44342498,100,1.33021937534004
2024-04-27 07:56:15,-217122.88320466,-217122.882448191,112.201845430196,-1.13172976200602
2024-04-27 07:56:30,-217147.813793792,-217147.8134992,125.892541179417,-0.929577665968002
2024-04-27 07:56:45,-217149.21678053,-217149.215905856,100,-2.33256440354734
2024-04-27 07:57:00,-217157.319465795,-217157.320587214,100,2.13112094548147
2024-04-27 07:57:15,-217210.895684448,-217210.897307472,89.1250938133745,-1.17961524930066
2024-04-27 07:57:30,-217230.675720449,-217230.670492084,89.1250938133745,-2.11009532940273
2024-04-27 07:57:45,-217208.189603395,-217208.195538043,79.4328234724281,1.52646580341756
2024-04-27 07:58:00,-217286.568814823,-217286.565708383,89.1250938133745,-1.45452193871158
2024-04-27 07:58:15,-217284.573951833,-217284.573938425,79.4328234724281,0.540341051800468
2024-04-27 07:58:30,-217300.161534084,-217300.162521552,70.7945784384138,-2.48087058515932
2024-04-27 07:58:45,-217332.283377046,-217332.282164729,100,3.09639829554864
2024-04-27 07:59:00,-217356.853915324,-217356.855702926,100,-2.6245840606795
2024-04-27 07:59:15,-217398.772184553,-217398.770832259,100,-0.560556139660316
2024-04-27 07:59:30,-217406.51202876,-217406.511715717,100,-2.01721503867745
2024-04-27 07:59:45,-217432.887416152,-217432.888528222,112.201845430196,3.02332410448607
2024-04-27 08:00:00,-217478.396712818,-217478.397010731,125.892541179417,1.49632458922207
2024-04-27 08:00:15,-217499.480843612,-217499.477725733,125.892541179417,-0.738250283776656
2024-04-27 08:00:30,-217513.439689448,-217513.445874653,112.201845430196,-2.13072550535327
2024-04-27 08:00:45,-217574.739492216,-217574.731436505,100,-0.598675201339648
2024-04-27 08:01:00,-217541.643958178,-217541.650465281,112.201845430196,1.08093230128866
2024-04-27 08:01:15,-217628.969974146,-217628.967892075,100,1.71951063290852
2024-04-27 08:01:30,-217650.325139998,-217650.324438389,112.201845430196,-0.786099296855169
2024-04-27 08:01:45,-217652.805737766,-217652.806297184,112.201845430196,3.01648824205447
2024-04-27 08:02:00,-217674.842059539,-217674.841427427,100,-0.170277609367714
2024-04-27 08:02:15,-217708.197828404,-217708.1988588,112.201845430196,-2.11011993838595
2024-04-27 08:02:30,-217765.67768428,-217765.677437659,112.201845430196,-3.04130804939984
2024-04-27 08:02:45,-217791.375919074,-217791.375665565,112.201845430196,2.6763836919531
2024-04-27 08:03:00,-217809.955625821,-217809.95441707,125.892541179417,2.94623286693088
2024-04-27 08:03:15,-217847.381194779,-217847.384607865,112.201845430196,-3.06340955530442
2024-04-27 08:03:30,-217906.103858796,-217906.100345831,100,1.04577949934849
2024-04-27 08:03:45,-217902.140853034,-217902.141939642,112.201845430196,-1.27440004574951
2024-04-27 08:04:00,-217932.721570332,-217932.722201953,100,-0.439190808257517
2024-04-27 08:04:15,-218001.10758608,-218001.108391627,112.201845430196,0.289831822432944
2024-04-27 08:04:30,-218030.259408765,-218030.256087315,112.201845430196,2.55393567402725
2024-04-27 08:04:45,-218029.74340601,-218029.747149974,112.201845430196,3.06993842914462
2024-04-27 08:05:00,-218093.850714959,-218093.848206559,112.201845430196,1.79448255162573
2024-04-27 08:05:15,-218117.955304989,-218117.956788282,112.201845430196,2.82263375013166
2024-04-27 08:05:30,-218163.265363186,-218163.264837472,112.201845430196,1.49487270329487
2024-04-27 08:05:45,-218188.963383763,-218188.962437624,125.892541179417,0.929593355484706
2024-04-27 08:06:00,-218223.392830615,-218223.394921051,125.892541179417,-2.0839269610923
2024-04-27 08:06:15,-218269.836568074,-218269.834572351,112.201845430196,1.73781803752836
2024-04-27 08:06:30,-218294.71981077,-218294.721640931,112.201845430196,1.98731657071257
2024-04-27 08:06:45,-218328.076871904,-218328.072787959,100,0.0461819725412752
2024-04-27 08:07:00,-218365.519799141,-218365.526856068,100,0.302366578746302
2024-04-27 08:07:15,-218470.750713552,-218470.745076448,100,1.88560238937322
2024-04-27 08:07:30,-218448.627930782,-218448.628264489,100,-1.12435606917919
2024-04-27 08:07:45,-218482.182812181,-218482.186757502,112.201845430196,3.01987437463377
2024-04-27 08:08:00,-218560.065868579,-218560.060556326,100,0.535041663384519
2024-04-27 08:08:15,-218560.715891313,-218560.720290637,89.1250938133745,-0.114981070921302
2024-04-27 08:08:30,-218628.077947017,-218628.076036903,89.1250938133745,1.63800160437668
2024-04-27 08:08:45,-218651.908995975,-218651.90815894,89.1250938133745,2.93969387436391
2024-04-27 08:09:00,-218685.747707958,-218685.749394944,89.1250938133745,0.516908427145031
2024-04-27 08:09:15,-218739.74723341,-218739.747089251,89.1250938133745,3.06605073999056
2024-04-27 08:09:30,-218791.383654619,-218791.382306137,100,1.69511198857528
2024-04-27 08:09:45,-218809.765699327,-218809.766906601,100,2.16262320213613
2024-04-27 08:10:00,-218864.255719911,-218864.254689884,100,-2.06191492474224
2024-04-27 08:10:15,-218912.306358008,-218912.308491126,89.1250938133745,0.152929436112771
2024-04-27 08:10:30,-218966.189286814,-218966.186805106,100,2.81866839419734
2024-04-27 08:10:45,-218968.10359216,-218968.103175795,89.1250938133745,0.904363048925627
2024-04-27 08:11:00,-219018.307955894,-219018.31211032,100,0.965481771726328
2024-04-27 08:11:15,-219118.194822174,-219118.189624191,100,1.60958040686751
2024-04-27 08:11:30,-219126.182873905,-219126.188118506,89.1250938133746,-0.0952860172087414
2024-04-27 08:11:45,-219197.337474347,-219197.332626061,112.201845430196,-2.13484807995107
2024-04-27 08:12:00,-219176.942545347,-219176.943689398,89.1250938133746,-0.589475001400647
2024-04-27 08:12:15,-219249.391915115,-219249.395099293,100,2.35937891663707
2024-04-27 08:12:30,-219349.489273281,-219349.486241012,100,2.79298566547402
2024-04-27 08:12:45,-219360.550707343,-219360.550930716,112.201845430196,-1.98526308910764
2024-04-27 08:13:00,-219392.820483838,-219392.821370074,112.201845430196,-2.83911304832507
2024-04-27 08:13:15,-219452.247618703,-219452.247737032,112.201845430196,0.565605157983334
2024-04-27 08:13:30,-219497.709027545,-219497.706582861,112.201845430196,-0.913506533590704
2024-04-27 08:13:45,-219544.309646795,-219544.315251918,112.201845430196,2.75135667395613
2024-04-27 08:14:00,-219625.953003205,-219625.946394378,100,2.7894092576975
2024-04-27 08:14:15,-219606.157716477,-219606.160644071,112.201845430196,-2.5480452432427
2024-04-27 08:14:30,-219686.614187398,-219686.616203786,125.892541179417,-1.32310717119446
2024-04-27 08:14:45,-219766.021365168,-219766.018073117,112.201845430196,0.95112405192089
2024-04-27 08:15:00,-219777.545190289,-219777.547089701,112.201845430196,1.9936695459246
2024-04-27 08:15:15,-219824.163362224,-219824.161413241,125.892541179417,-0.642205238555192
2024-04-27 08:15:30,-219882.052228923,-219882.055939062,112.201845430196,-1.98240417361797
2024-04-27 08:15:45,-219962.735439114,-219962.730781852,125.892541179417,-0.984205371134587
2024-04-27 08:16:00,-219981.972890253,-219981.976806791,125.892541179417,-1.37210058896767
2024-04-27 08:16:15,-220059.953606672,-220059.951137264,125.892541179417,2.3285919862995
2024-04-27 08:16:30,-220103.289891928,-220103.292548916,125.892541179417,2.97460387997964
2024-04-27 08:16:45,-220147.626144881,-220147.62104936,112.201845430196,2.62064807722358
2024-04-27 08:17:00,-220163.12765699,-220163.133605783,100,-0.314493417399093
2024-04-27 08:17:15,-220268.480910529,-220268.477490185,112.201845430196,1.1464032654388
2024-04-27 08:17:30,-220313.243493857,-220313.244557833,125.892541179417,0.36611708815804
2024-04-27 08:17:45,-220359.384336215,-220359.38324444,112.201845430196,-1.79242811949719
2024-04-27 08:18:00,-220408.018593288,-220408.020753221,112.201845430196,-0.161202735632868
2024-04-27 08:18:15,-220481.617496369,-220481.615074686,125.892541179417,1.63811786992814
2024-04-27 08:18:30,-220513.338429957,-220513.340133548,112.201845430196,1.33311081801186
2024-04-27 08:18:45,-220565.28317006,-220565.281969551,125.892541179417,-0.346146827963636
2024-04-27 08:19:00,-220612.457211425,-220612.457382276,112.201845430196,2.74529426495646
2024-04-27 08:19:15,-220687.110790707,-220687.112933296,125.892541179417,-2.79324663811858
2024-04-27 08:19:30,-220759.569088267,-220759.56559978,112.201845430196,0.146679487404698
2024-04-27 08:19:45,-220778.16652477,-220778.169482991,112.201845430196,0.39879890657131
2024-04-27 08:20:00,-220853.720446445,-220853.718503121,100,0.24310091712577
2024-04-27 08:20:15,-220896.500370023,-220896.500083426,125.892541179417,1.4454744900847
2024-04-27 08:20:30,-220973.981038353,-220973.985581222,112.201845430196,-0.636970154296255
2024-04-27 08:20:45,-221053.072315355,-221053.065123124,112.201845430196,1.95316183743812
2024-04-27 08:21:00,-221037.220102525,-221037.225212438,112.201845430196,-1.04418125420695
2024-04-27 08:21:15,-221133.277332499,-221133.276266678,112.201845430196,-2.85363162020909
2024-04-27 08:21:30,-221195.141516646,-221195.140509251,100,-1.88596269565499
2024-04-27 08:21:45,-221240.699616224,-221240.6998856,112.201845430196,2.82142018399624
2024-04-27 08:22:00,-221316.316024054,-221316.318021254,100,2.60323603959209
2024-04-27 08:22:15,-221383.344496715,-221383.340758532,89.1250938133745,-1.59338354965277
2024-04-27 08:22:30,-221413.710232381,-221413.713676711,89.1250938133745,-0.543192679678983
2024-04-27 08:22:45,-221498.405551567,-221498.404731261,112.201845430196,2.72608243452122
2024-04-27 08:23:00,-221552.920803054,-221552.917646797,112.201845430196,-1.52368659460428
2024-04-27 08:23:15,-221600.052920661,-221600.060386819,112.201845430196,1.60967825616205
2024-04-27 08:23:30,-221693.615312454,-221693.604448462,100,2.2950660705296
2024-04-27 08:23:45,-221673.368140184,-221673.3788749,100,-2.59050288786932
2024-04-27 08:24:00,-221817.484646735,-221817.477447001,100,-2.19374737366555
2024-04-27 08:24:15,-221841.40004229,-221841.403816514,100,-0.976401700382879
2024-04-27 08:24:30,-221915.924443849,-221915.922394128,100,-0.102579573547654
2024-04-27 08:24:45,-221968.240375637,-221968.24247825,89.1250938133746,-2.15302890327235
2024-04-27 08:25:00,-222030.914382897,-222030.910968826,100,-1.99518309160069
2024-04-27 08:25:15,-222070.762036513,-222070.765212819,112.201845430196,2.13946044220383
2024-04-27 08:25:30,-222179.149448643,-222179.149530932,125.892541179417,0.566198534122619
2024-04-27 08:25:45,-222235.777913801,-222235.774853487,112.201845430196,0.48640114115461
2024-04-27 08:26:00,-222254.156217197,-222254.158826213,112.201845430196,0.957653666759898
2024-04-27 08:26:15,-222332.944830997,-222332.9436867,112.201845430196,-2.43273644742284
2024-04-27 08:26:30,-222408.880621117,-222408.882264437,112.201845430196,-2.970302881106
2024-04-27 08:26:45,-222482.535535124,-222482.533762036,112.201845430196,-1.22699320215299
2024-04-27 08:27:00,-222516.255755167,-222516.254989473,125.892541179417,2.75189859824088
2024-04-27 08:27:15,-222576.515404647,-222576.518276521,112.201845430196,-0.95908311760305
2024-04-27 08:27:30,-222684.896934036,-222684.895682726,125.892541179417,-2.5264622840628
2024-04-27 08:27:45,-222731.777576292,-222731.775156701,125.892541179417,0.858377916674392
2024-04-27 08:28:00,-222777.059630565,-222777.064356708,125.892541179417,-0.441379205374189
2024-04-27 08:28:15,-222872.730851375,-222872.726481079,112.201845430196,-1.86482040812402
2024-04-27 08:28:30,-222906.822366306,-222906.824699918,112.201845430196,1.74277650450431
2024-04-27 08:28:45,-222975.745106835,-222975.74433081,125.892541179417,1.93507435375187
2024-04-27 08:29:00,-223054.158280734,-223054.159111865,125.892541179417,-1.0798758581872
2024-04-27 08:29:15,-223120.159814621,-223120.15769036,141.253754462275,2.03362863306084
2024-04-27 08:29:30,-223178.417134098,-223178.421667742,141.253754462275,0.324976921163457
2024-04-27 08:29:45,-223262.937252451,-223262.930509919,141.253754462275,-2.51373243860451
2024-04-27 08:30:00,-223278.827156471,-223278.833251884,141.253754462275,0.445919462842035
2024-04-27 08:30:15,-223393.673996367,-223393.671030519,141.253754462275,-1.30358490357196
2024-04-27 08:30:30,-223443.201573306,-223443.201379822,141.253754462275,-0.565679385658258
2024-04-27 08:30:45,-223505.296289278,-223505.298100374,125.892541179417,0.171457714259576
2024-04-27 08:31:00,-223602.487914367,-223602.487038217,112.201845430196,-2.77238776743124
2024-04-27 08:31:15,-223653.387305479,-223653.385866467,125.892541179417,2.87688888555828
2024-04-27 08:31:30,-223704.64168547,-223704.644719953,125.892541179417,1.88799135219329
2024-04-27 08:31:45,-223786.468164982,-223786.464360254,125.892541179417,1.74292083302827
2024-04-27 08:32:00,-223842.544927534,-223842.548700773,112.201845430196,2.21482604617366
2024-04-27 08:32:15,-223933.788498578,-223933.785577627,125.892541179417,-1.06415069801468
2024-04-27 08:32:30,-223987.058856729,-223987.061334501,141.253754462275,2.21415891615504
2024-04-27 08:32:45,-224072.087748285,-224072.085397698,141.253754462275,-1.13332364667901
2024-04-27 08:33:00,-224110.442842991,-224110.444244241,125.892541179417,-1.78930650939713
2024-04-27 08:33:15,-224180.546187721,-224180.545742942,125.892541179417,-2.77761286072693
2024-04-27 08:33:30,-224251.055565538,-224251.055647827,125.892541179417,2.11123300891074
2024-04-27 08:33:45,-224328.420016179,-224328.420508806,141.253754462275,0.145006053390856
2024-04-27 08:34:00,-224399.026310838,-224399.024661737,125.892541179417,-1.34625022575604
2024-04-27 08:34:15,-224474.376403905,-224474.379531502,112.201845430196,-1.29811960716647
2024-04-27 08:34:30,-224560.574385615,-224560.571011643,125.892541179417,0.468492983180368
2024-04-27 08:34:45,-224592.827481999,-224592.829512779,125.892541179417,-0.368676865150838
2024-04-27 08:35:00,-224660.426193793,-224660.42402033,125.892541179417,1.1476497207465
2024-04-27 08:35:15,-224739.173238671,-224739.177465545,125.892541179417,-2.20117147126626
2024-04-27 08:35:30,-224853.685791392,-224853.682233899,141.253754462275,2.66679664430207
2024-04-27 08:35:45,-224876.969063223,-224876.967718432,141.253754462275,-1.7669192658814
2024-04-27 08:36:00,-224935.521247235,-224935.527006112,141.253754462275,2.51274979398177
2024-04-27 08:36:15,-225060.436433289,-225060.430446119,125.892541179417,-3.0219154231846
2024-04-27 08:36:30,-225084.73012157,-225084.733807354,141.253754462275,-2.18286247523611
2024-04-27 08:36:45,-225169.82284381,-225169.820702697,141.253754462275,0.689009585228478
2024-04-27 08:37:00,-225231.06087848,-225231.062909875,125.892541179417,2.28282798614288
2024-04-27 08:37:15,-225322.001431683,-225321.999451458,125.892541179417,-0.693130916189694
2024-04-27 08:37:30,-225371.817927394,-225371.818826669,125.892541179417,-0.244144169213005
2024-04-27 08:37:45,-225455.98149695,-225455.982093883,141.253754462275,-2.72630473158356
2024-04-27 08:38:00,-225537.733322518,-225537.732618572,125.892541179417,-2.79672130724275
2024-04-27 08:38:15,-225600.539819437,-225600.539338495,125.892541179417,-2.77136515361922
2024-04-27 08:38:30,-225663.665269307,-225663.666501182,141.253754462275,-3.06496195198344
2024-04-27 08:38:45,-225744.444020544,-225744.443132094,125.892541179417,-2.16230419617046
2024-04-27 08:39:00,-225798.341990231,-225798.340923672,112.201845430196,0.488393881815865
2024-04-27 08:39:15,-225878.465378328,-225878.469129304,125.892541179417,2.04641477822748
2024-04-27 08:39:30,-225991.577592136,-225991.573376209,141.253754462275,2.03153649928998
2024-04-27 08:39:45,-226027.943583968,-226027.94673555,158.489319246111,-2.9185287964528
2024-04-27 08:40:00,-226105.824292966,-226105.820534363,158.489319246111,0.882171199045491
2024-04-27 08:40:15,-226162.878772021,-226162.884423762,177.827941003892,0.376359908176779
2024-04-27 08:40:30,-226267.694341813,-226267.687954637,141.253754462275,2.37494033828691
2024-04-27 08:40:45,-226292.156420034,-226292.160961427,158.489319246111,3.04560334577566
2024-04-27 08:41:00,-226402.475782821,-226402.47484603,158.489319246111,-0.459609219119123
2024-04-27 08:41:15,-226480.193014875,-226480.191564916,158.489319246111,-2.77861758668518
2024-04-27 08:41:30,-226527.974390341,-226527.975189123,158.489319246111,-0.294510595774271
2024-04-27 08:41:45,-226608.693605414,-226608.695270751,158.489319246111,0.667683324985328
2024-04-27 08:42:00,-226699.025105816,-226699.022342923,177.827941003892,-1.69922277668653
2024-04-27 08:42:15,-226736.689964896,-226736.690038206,158.489319246111,-1.66497001365589
2024-04-27 08:42:30,-226822.130865771,-226822.135075671,141.253754462275,0.858723411719271
2024-04-27 08:42:45,-226936.161924726,-226936.156039402,141.253754462275,-0.0750000132686707
2024-04-27 08:43:00,-226968.06344209,-226968.06833724,141.253754462275,-0.560590841770944
2024-04-27 08:43:15,-227060.817871919,-227060.814436322,125.892541179417,0.932758937314444
2024-04-27 08:43:30,-227121.960104315,-227121.962395122,125.892541179417,2.62237961313981
2024-04-27 08:43:45,-227205.944435396,-227205.943450142,125.892541179417,0.319457525347854
2024-04-27 08:44:00,-227265.761121832,-227265.759374082,141.253754462275,-2.94856114622055
2024-04-27 08:44:15,-227345.839454955,-227345.844854171,141.253754462275,-1.34548527635658
2024-04-27 08:44:30,-227459.790672823,-227459.784136199,141.253754462275,-2.19936761505282
2024-04-27 08:44:45,-227476.775762963,-227476.780153185,141.253754462275,-0.334901832777831
2024-04-27 08:45:00,-227569.213946175,-227569.212091413,158.489319246111,1.47469456217585
2024-04-27 08:45:15,-227634.582483901,-227634.582352288,158.489319246111,-1.06199009205454
2024-04-27 08:45:30,-227708.765929141,-227708.767921298,141.253754462275,0.152788353933291
2024-04-27 08:45:45,-227791.219510548,-227791.215878762,141.253754462275,-0.619384059379657
2024-04-27 08:46:00,-227849.890004952,-227849.894546468,141.253754462275,-2.7412106986281
2024-04-27 08:46:15,-227961.913904178,-227961.911172897,141.253754462275,-1.66777439535021
2024-04-27 08:46:30,-227996.847624225,-227996.845683976,158.489319246111,1.09761740101476
2024-04-27 08:46:45,-228061.602092878,-228061.606475351,158.489319246111,-0.824998180103889
2024-04-27 08:47:00,-228198.838028545,-228198.837525094,177.827941003892,0.169142910579246
2024-04-27 08:47:15,-228258.476457235,-228258.471236989,158.489319246111,-2.92061801532762
2024-04-27 08:47:30,-228263.259600617,-228263.265307955,158.489319246111,-1.42057608935784
2024-04-27 08:47:45,-228398.550212404,-228398.548570191,141.253754462275,1.51888888127225
2024-04-27 08:48:00,-228466.848392737,-228466.846794929,141.253754462275,2.3357469267635
2024-04-27 08:48:15,-228528.550770155,-228528.553957654,141.253754462275,-2.81796272609427
2024-04-27 08:48:30,-228607.375456602,-228607.370234018,125.892541179417,0.0387598200527903
2024-04-27 08:48:45,-228651.43383862,-228651.440495049,125.892541179417,-0.0373250471698482
2024-04-27 08:49:00,-228772.969788596,-228772.963583218,141.253754462275,-2.19275418688297
2024-04-27 08:49:15,-228819.069871282,-228819.075879732,141.253754462275,1.97264558435368
2024-04-27 08:49:30,-228908.254061891,-228908.246845306,141.253754462275,0.753049276074022
2024-04-27 08:49:45,-228935.778597082,-228935.786046143,158.489319246111,-1.63874468665674
2024-04-27 08:50:00,-229066.682921024,-229066.67736338,141.253754462275,-0.596177177389537
2024-04-27 08:50:15,-229108.420387774,-229108.422846357,141.253754462275,1.64865322266673
2024-04-27 08:50:30,-229204.120523665,-229204.122042505,125.892541179417,0.196296939616832
2024-04-27 08:50:45,-229283.891836444,-229283.887079427,125.892541179417,2.10639315358286
2024-04-27 08:51:00,-229312.941840303,-229312.946811223,125.892541179417,-1.81086947679687
2024-04-27 08:51:15,-229426.908036226,-229426.904942947,141.253754462275,-2.67972987104428
2024-04-27 08:51:30,-229496.65306177,-229496.654583317,141.253754462275,2.97346827146922
